CARB.1106|AY248038.1|AY248038|betalactams|Class_A_betalactamases|CARB	1	0	.	.	class:betalactams; mechanism:Class A betalactamases; group:CARB; Source_Database:Resfinder; Source_Headers:blaCARB-9_1_AY248038
OXA.1114|EU670845.2|EU670845|betalactams|Class_D_betalactamases|OXA	1	0	.	.	class:betalactams; mechanism:Class D betalactamases; group:OXA; Source_Database:Resfinder; Source_Headers:blaOXA-138_1_EU670845
ANT3-DPRIME.1119|M55547.1|TRNTAAB|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside O-nucleotidyltransferases; group:ANT3-DPRIME; Source_Database:NCBI; Source_Headers:gi|19698424|gb|AF479774.1|7975-8763 gi|155010|gb|M55547.1|TRNTAAB|1466-2254
OXA.1120|M55547.1|TRNTAAB|betalactams|Class_D_betalactamases|OXA	1	0	.	.	class:betalactams; mechanism:Class D betalactamases; group:OXA; Source_Database:NCBI; Source_Headers:gi|943457735|gb|KT818627.1|73384-72560 gi|943457735|gb|KT818627.1|134975-134151 gi|959195734|gb|CP013326.1|59267-58443 gi|959190351|gb|CP013324.1|108721-107897 gi|902611595|gb|CP011978.1|72460-73284 gi|828971542|gb|CP011645.1|72498-73322 gi|828965729|gb|CP011639.1|7561-6737 gi|828952302|gb|CP011622.1|126191-127015 gi|828952208|gb|CP011621.1|59267-58443 gi|800908878|gb|KP345882.1|49088-49912 gi|758961176|gb|CP010881.1|23965-23141
CTX.1124|AF518567.2|AF518567|betalactams|Class_A_betalactamases|CTX	1	0	.	.	class:betalactams; mechanism:Class A betalactamases; group:CTX; Source_Database:Resfinder; Source_Headers:blaCTX-M-25_1_AF518567
AAC6-PRIME.1133|JQ407409.1|JQ407409|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC6-PRIME; Source_Database:NCBI; Source_Headers:gi|383216584|gb|JQ407409.1|2163-2681 gi|383216582|gb|JQ407408.1|1-519
IMP.1137|JN596991.2|JN596991|betalactams|Class_B_betalactamases|IMP	1	0	.	.	class:betalactams; mechanism:Class B betalactamases; group:IMP; Source_Database:NCBI; Source_Headers:gi|530452818|gb|KC907377.1|659-1399 gi|365269065|gb|JN596991.2|483-1223
OXA.1139|JN596991.2|JN596991|betalactams|Class_D_betalactamases|OXA	1	0	.	.	class:betalactams; mechanism:Class D betalactamases; group:OXA; Source_Database:Resfinder; Source_Headers:blaOXA-224_1_JN596991
MIR.1148|EU427302.2|EU427302|betalactams|Class_C_betalactamases|MIR	1	0	.	.	class:betalactams; mechanism:Class C betalactamases; group:MIR; Source_Database:NCBI; Source_Headers:gi|975830243|gb|CP011863.1|3127428-3128570 gi|306950620|gb|EU427302.2|1476-2618 gi|17432185|emb|AJ311172.1|12-1151
AAC6-PRIME.1152|EU118148.2|EU118148|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC6-PRIME; Source_Database:NCBI; Source_Headers:gi|925170806|gb|KR337988.1|614-1009 gi|530452824|gb|KC907378.1|746-1141 gi|441482393|gb|JX982233.1|373-768 gi|370318313|gb|JF414727.1|473-868 gi|317018011|gb|GU390402.1|474-869 gi|239702130|emb|FN397626.1|302-697 gi|239702124|emb|FN397625.1|302-697 gi|239702118|emb|FN397624.1|295-690 gi|239702112|emb|FN397622.1|302-697 gi|239702107|emb|FN397621.1|302-697
CTX.1157|AB916359.1|AB916359|betalactams|Class_A_betalactamases|CTX	1	0	.	.	class:betalactams; mechanism:Class A betalactamases; group:CTX; Source_Database:NCBI; Source_Headers:gi|674651380|dbj|AB916359.1|794-1708 gi|226092535|dbj|AP008955.1|2748481-2748454
DHFR.1161|FR748153.1|FR748153|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation	1	0	.	.	class:Trimethoprim; mechanism:Dihydrofolate reductase; group:DHFR; Source_Database:Resfinder; Source_Headers:dfrA1_30_JQ690541
OXA.1168|unknown_id|unknown_name|betalactams|Class_D_betalactamases|OXA	1	0	.	.	class:betalactams; mechanism:Class D betalactamases; group:OXA; Source_Database:NCBI; Source_Headers:gi|908841704|gb|KR153292.1|1443-622 gi|728895382|gb|KM401566.1|2033-1212
VIM.1172|AF317511.1|AF317511|betalactams|Class_B_betalactamases|VIM	1	0	.	.	class:betalactams; mechanism:Class B betalactamases; group:VIM; Source_Database:Resfinder; Source_Headers:blaVIM-1_1_Y18050
OXA.1175|AF317511.1|AF317511|betalactams|Class_D_betalactamases|OXA	1	0	.	.	class:betalactams; mechanism:Class D betalactamases; group:OXA; Source_Database:Resfinder; Source_Headers:blaOXA-46_1_AJ969237
CMY.1181|X91840.1|X91840|betalactams|Class_C_betalactamases|CMY	1	0	.	.	class:betalactams; mechanism:Class C betalactamases; group:CMY; Source_Database:Resfinder; Source_Headers:blaCMY-2_1_X91840
TEM.1182|unknown_id|unknown_name|betalactams|Class_A_betalactamases|TEM	1	0	.	.	class:betalactams; mechanism:Class A betalactamases; group:TEM; Source_Database:Resfinder; Source_Headers:blaTEM-3_1_X64523
IMP.1189|AJ243491.1|AJ243491|betalactams|Class_B_betalactamases|IMP	1	0	.	.	class:betalactams; mechanism:Class B betalactamases; group:IMP; Source_Database:Resfinder; Source_Headers:blaIMP-2_1_AJ243491
AAC6-PRIME.1190|AJ243491.1|AJ243491|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC6-PRIME; Source_Database:NCBI; Source_Headers:gi|930190865|emb|LN555650.1|261077-260559 gi|930189590|emb|HG530658.1|196785-196267 gi|873463574|gb|KR106190.1|15787-15269 gi|730042884|gb|KJ571202.1|4590-5108 gi|825088700|gb|KP975077.1|106395-105877 gi|821392896|gb|KP873171.1|21051-20533 gi|768032361|gb|KM975294.1|1540-2058 gi|742797756|emb|LK054503.1|13276-13794 gi|636632016|gb|KJ579055.1|186-704 gi|635661965|gb|KJ547703.1|1034-1552
ANT3-DPRIME.1191|AJ243491.1|AJ243491|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside O-nucleotidyltransferases; group:ANT3-DPRIME; Source_Database:NCBI; Source_Headers:gi|18650777|emb|AJ310480.1|2065-2856 gi|8546572|emb|AJ243491.1|2002-2793
AAC6-PRIME.1198|JN118546.1|JN118546|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC6-PRIME; Source_Database:NCBI; Source_Headers:gi|355336852|gb|JN118546.1|123-677
ANT3-DPRIME.1199|JN118546.1|JN118546|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside O-nucleotidyltransferases; group:ANT3-DPRIME; Source_Database:NCBI; Source_Headers:gi|667671718|gb|KF468749.1|1547-2332 gi|667671714|gb|KF468748.1|1535-2320 gi|667671697|gb|KF468743.1|2165-2950 gi|551485251|gb|KF525328.1|398-1183 gi|402748691|gb|JX195556.1|111-896 gi|383216584|gb|JQ407409.1|2763-3548 gi|359743183|gb|JN106164.1|22643-23428 gi|355336852|gb|JN118546.1|748-1533 gi|351214313|gb|HQ170513.2|3185-3970 gi|300391784|gb|HM175875.1|715-1500
ACRB.11|DQ679966.1|DQ679966|Multi-drug_resistance|Multi-drug_efflux_pumps|ACRB	1	0	.	.	class:Multi-drug resistance; mechanism:Multi-drug efflux pumps; group:ACRB; Source_Database:NCBI; Source_Headers:gi|110611189|gb|DQ679966.1|1516-4662
IMP.1202|AF318077.1|AF318077|betalactams|Class_B_betalactamases|IMP	1	0	.	.	class:betalactams; mechanism:Class B betalactamases; group:IMP; Source_Database:Resfinder; Source_Headers:blaIMP-7_1_AF318077
AAC3.1203|AF318077.1|AF318077|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC3; Source_Database:NCBI; Source_Headers:gi|295984001|gb|HM021184.1|2023-2487 gi|19919175|gb|AF347074.1|2576-3040 gi|13094933|gb|AF318077.1|2035-2499
ERMF.1205|JN086160.1|JN086160|MLS|23S_rRNA_methyltransferases|ERMF	1	0	.	.	class:MLS; mechanism:23S rRNA methyltransferases; group:ERMF; Source_Database:NCBI; Source_Headers:gi|859808409|gb|KP265722.1|13238-14038 gi|356668588|gb|JN086160.1|580-1380 gi|324316725|gb|CP002530.1|2982575-2983375
AAC6-PRIME.1209|GQ202693.1|GQ202693|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC6-PRIME; Source_Database:NCBI; Source_Headers:gi|954629879|gb|CP013215.1|130784-131302 gi|944545016|gb|KR868995.1|371-889 gi|944545013|gb|KR868994.1|370-888 gi|806639053|gb|KM972600.1|1257-1775 gi|806639006|gb|KM972594.1|1230-1748 gi|806638978|gb|KM972589.1|1230-1748 gi|925170830|gb|KR337993.1|2043-2561 gi|925170817|gb|KR337990.1|1079-1597 gi|918039404|gb|KR259332.1|1738-2256 gi|914244709|gb|KR184824.1|573-1091
IMI.1211|U50278.1|ECU50278|betalactams|Class_A_betalactamases|IMI	1	0	.	.	class:betalactams; mechanism:Class A betalactamases; group:IMI; Source_Database:Resfinder; Source_Headers:blaIMI-1_1_U50278
GES.1218|FJ820124.1|FJ820124|betalactams|Class_A_betalactamases|GES	1	0	.	.	class:betalactams; mechanism:Class A betalactamases; group:GES; Source_Database:Resfinder; Source_Headers:blaGES-10_1_FJ820124
BEL.1220|DQ089809.1|DQ089809|betalactams|Class_A_betalactamases|BEL	1	0	.	.	class:betalactams; mechanism:Class A betalactamases; group:BEL; Source_Database:Resfinder; Source_Headers:blaBEL-1_1_DQ089809
LSA.122|AJ579365.1|AJ579365|MLS|Streptogramin_resistance_ATP-binding_cassette_ABC_efflux_pumps|LSA	1	0	.	.	class:MLS; mechanism:Streptogramin resistance ATP-binding cassette ABC efflux pumps; group:LSA; Source_Database:Resfinder; Source_Headers:lsa(B)_1_AJ579365
DHFR.1230|JX023441.1|JX023441|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation	1	0	.	.	class:Trimethoprim; mechanism:Dihydrofolate reductase; group:DHFR; Source_Database:NCBI; Source_Headers:gi|952556149|emb|LN879484.1|83355-82882 gi|943496806|gb|KR952342.1|112-585 gi|943496800|gb|KR952339.1|642-169 gi|910270283|gb|KP789951.1|80-553 gi|816208797|gb|CP011331.1|4668406-4667933 gi|787862679|gb|CP008707.1|30049-29576 gi|751372777|gb|KM823525.1|110-583 gi|745369752|emb|HF572917.2|4367307-4367780 gi|742954016|gb|CP010372.1|113303-113776 gi|701224700|gb|KF914307.1|102-575
ANT3-DPRIME.1233|AY139598.1|AY139598|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside O-nucleotidyltransferases; group:ANT3-DPRIME; Source_Database:NCBI; Source_Headers:gi|24209721|gb|AY139598.1|618-1406
OXA.1234|AY139598.1|AY139598|betalactams|Class_D_betalactamases|OXA	1	0	.	.	class:betalactams; mechanism:Class D betalactamases; group:OXA; Source_Database:Resfinder; Source_Headers:blaOXA-119_1_AY139598
AAC6-PRIME.1235|EU358785.1|EU358785|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC6-PRIME; Source_Database:NCBI; Source_Headers:gi|700659332|gb|KJ541071.1|37250-36732 gi|700659309|gb|KJ541070.1|14876-14358 gi|700659271|gb|KJ541069.1|33363-32845 gi|700659241|gb|KJ541068.1|24984-24466 gi|166034465|gb|EU358785.1|122-640
AAC6-PRIME.1238|JX131372.1|JX131372|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC6-PRIME; Source_Database:NCBI; Source_Headers:gi|401668653|gb|JX131372.1|840-1397
CTX.1241|AY044436.1|AY044436|betalactams|Class_A_betalactamases|CTX	1	0	.	.	class:betalactams; mechanism:Class A betalactamases; group:CTX; Source_Database:Resfinder; Source_Headers:blaCTX-M-15_23_DQ302097
OXA.1243|KC479325.2|KC479325|betalactams|Class_D_betalactamases|OXA	1	0	.	.	class:betalactams; mechanism:Class D betalactamases; group:OXA; Source_Database:Resfinder; Source_Headers:blaOXA-255_1_KC479325
IMP.1245|LC055762.1|LC055762|betalactams|Class_B_betalactamases|IMP	1	0	.	.	class:betalactams; mechanism:Class B betalactamases; group:IMP; Source_Database:NCBI; Source_Headers:gi|822885045|dbj|LC055762.1|566-1306
OXA.1247|AY289608.1|AY289608|betalactams|Class_D_betalactamases|OXA	1	0	.	.	class:betalactams; mechanism:Class D betalactamases; group:OXA; Source_Database:Resfinder; Source_Headers:blaOXA-53_1_AY289608
CARB.1249|AF409092.1|AF409092|betalactams|Class_A_betalactamases|CARB	1	0	.	.	class:betalactams; mechanism:Class A betalactamases; group:CARB; Source_Database:Resfinder; Source_Headers:blaCARB-7_1_AF409092
OXA.1251|EU571228.1|EU571228|betalactams|Class_D_betalactamases|OXA	1	0	.	.	class:betalactams; mechanism:Class D betalactamases; group:OXA; Source_Database:Resfinder; Source_Headers:blaOXA-133_1_EU571228
OXA.1253|AF315351.1|AF315351|betalactams|Class_D_betalactamases|OXA	1	0	.	.	class:betalactams; mechanism:Class D betalactamases; group:OXA; Source_Database:Resfinder; Source_Headers:blaOXA-32_1_AF315351
ACT.1258|HQ693810.1|HQ693810|betalactams|Class_C_betalactamases|ACT	1	0	.	.	class:betalactams; mechanism:Class C betalactamases; group:ACT; Source_Database:Resfinder; Source_Headers:blaACT-9_1_HQ693810
OXA.1260|DQ519086.1|DQ519086|betalactams|Class_D_betalactamases|OXA	1	0	.	.	class:betalactams; mechanism:Class D betalactamases; group:OXA; Source_Database:Resfinder; Source_Headers:blaOXA-91_1_DQ519086
CARB.1261|AY178993.1|AY178993|betalactams|Class_A_betalactamases|CARB	1	0	.	.	class:betalactams; mechanism:Class A betalactamases; group:CARB; Source_Database:Resfinder; Source_Headers:blaCARB-8_1_AY178993
OXA.1264|AY007784.1|AY007784|betalactams|Class_D_betalactamases|OXA	1	0	.	.	class:betalactams; mechanism:Class D betalactamases; group:OXA; Source_Database:Resfinder; Source_Headers:blaOXA-37_1_AY007784
CTX.1267|AB976602.1|AB976602|betalactams|Class_A_betalactamases|CTX	1	0	.	.	class:betalactams; mechanism:Class A betalactamases; group:CTX; Source_Database:NCBI; Source_Headers:gi|668347727|dbj|AB976602.1|136-1011
CTX.1268|AB976602.1|AB976602|betalactams|Class_A_betalactamases|CTX	1	0	.	.	class:betalactams; mechanism:Class A betalactamases; group:CTX; Source_Database:NCBI; Source_Headers:gi|971520884|gb|CP008697.1|324162-323220 gi|971520884|gb|CP008697.1|496713-495771 gi|967512282|gb|KT362307.1|1109-167 gi|962148759|gb|KT002541.1|12269-13211 gi|961666360|gb|KT185451.1|26745-25803 gi|961666360|gb|KT185451.1|96539-96265 gi|961494526|gb|KT282968.1|36768-35826 gi|940516925|dbj|LC091535.1|1404-2346 gi|918462945|gb|KP987215.1|31784-30842 gi|817046807|gb|KP893385.1|73718-74660 gi|817046807|gb|KP893385.1|136031-135757 gi|831358012|emb|LN735561.1|25778-24836 gi|831357893|emb|LN735560.1|15374-14432
ERMA.126|AJ579365.1|AJ579365|MLS|23S_rRNA_methyltransferases|ERMA	1	0	.	.	class:MLS; mechanism:23S rRNA methyltransferases; group:ERMA; Source_Database:Resfinder; Source_Headers:erm(33)_2_AJ579365
MOX.1271|AF167990.3|AF167990|betalactams|Class_C_betalactamases|MOX	1	0	.	.	class:betalactams; mechanism:Class C betalactamases; group:MOX; Source_Database:Resfinder; Source_Headers:blaCMY-8_1_EF382672
OXA.1272|AY619003.1|AY619003|betalactams|Class_D_betalactamases|OXA	1	0	.	.	class:betalactams; mechanism:Class D betalactamases; group:OXA; Source_Database:Resfinder; Source_Headers:blaOXA-63_1_AY619003
VIM.1282|JN982330.1|JN982330|betalactams|Class_B_betalactamases|VIM	1	0	.	.	class:betalactams; mechanism:Class B betalactamases; group:VIM; Source_Database:Resfinder; Source_Headers:blaVIM-31_1_JN982330
FOX.1284|X77455.1|X77455|betalactams|Class_C_betalactamases|FOX	1	0	.	.	class:betalactams; mechanism:Class C betalactamases; group:FOX; Source_Database:Resfinder; Source_Headers:blaFOX-1_1_X77455
CARB.1286|U14749.1|PAU14749|betalactams|Class_A_betalactamases|CARB	1	0	.	.	class:betalactams; mechanism:Class A betalactamases; group:CARB; Source_Database:Resfinder; Source_Headers:blaCARB-4_1_U14749
IMP.1288|DQ361087.2|DQ361087|betalactams|Class_B_betalactamases|IMP	1	0	.	.	class:betalactams; mechanism:Class B betalactamases; group:IMP; Source_Database:Resfinder; Source_Headers:blaIMP-22_2_DQ361087
VIM.1293|HM750249.1|HM750249|betalactams|Class_B_betalactamases|VIM	1	0	.	.	class:betalactams; mechanism:Class B betalactamases; group:VIM; Source_Database:Resfinder; Source_Headers:blaVIM-25_1_HM750249
TEM.1295|AF091113.2|AF091113|betalactams|Class_A_betalactamases|TEM	1	0	.	.	class:betalactams; mechanism:Class A betalactamases; group:TEM; Source_Database:Resfinder; Source_Headers:blaTEM-67_1_AF091113
ACT.1297|KM926622.1|KM926622|betalactams|Class_C_betalactamases|ACT	1	0	.	.	class:betalactams; mechanism:Class C betalactamases; group:ACT; Source_Database:NCBI; Source_Headers:gi|752115662|gb|KM926622.1|239-1384 gi|742984403|gb|CP010377.1|441466-440321
ACT.1298|KM926622.1|KM926622|betalactams|Class_C_betalactamases|ACT	1	0	.	.	class:betalactams; mechanism:Class C betalactamases; group:ACT; Source_Database:NCBI; Source_Headers:gi|752115662|gb|KM926622.1|1493-1724
OXA.1306|AM412777.1|AM412777|betalactams|Class_D_betalactamases|OXA	1	0	.	.	class:betalactams; mechanism:Class D betalactamases; group:OXA; Source_Database:Resfinder; Source_Headers:blaOXA-101_1_AM412777
